,d,k,l,level,Min,Moves,CPU Time
0,3,2,4,0,6,"[(2.0, 'purple'), (7.0, 'blue'), (5.0, 'red'), (1.0, 'purple'), (4.0, 'green'), (6.0, 'blue')]",0.012933731079101562
1,3,2,4,0,6,"[(2.0, 'purple'), (7.0, 'blue'), (5.0, 'red'), (1.0, 'purple'), (4.0, 'green'), (6.0, 'blue')]",0.020663022994995117
2,3,2,4,0,6,"[(2.0, 'purple'), (7.0, 'blue'), (5.0, 'red'), (1.0, 'purple'), (4.0, 'green'), (6.0, 'blue')]",0.019608020782470703
3,3,2,4,0,6,"[(2.0, 'purple'), (7.0, 'blue'), (5.0, 'red'), (1.0, 'purple'), (4.0, 'green'), (6.0, 'blue')]",0.013648033142089844
4,3,2,4,0,6,"[(2.0, 'purple'), (7.0, 'blue'), (5.0, 'red'), (1.0, 'purple'), (4.0, 'green'), (6.0, 'blue')]",0.012610673904418945
5,3,2,4,0,6,"[(2.0, 'purple'), (7.0, 'blue'), (5.0, 'red'), (1.0, 'purple'), (4.0, 'green'), (6.0, 'blue')]",0.012518882751464844
6,3,2,4,0,6,"[(2.0, 'purple'), (7.0, 'blue'), (5.0, 'red'), (1.0, 'purple'), (4.0, 'green'), (6.0, 'blue')]",0.0192718505859375
7,3,2,4,0,6,"[(2.0, 'purple'), (7.0, 'blue'), (5.0, 'red'), (1.0, 'purple'), (4.0, 'green'), (6.0, 'blue')]",0.013071060180664062
8,3,2,4,0,6,"[(2.0, 'purple'), (7.0, 'blue'), (5.0, 'red'), (1.0, 'purple'), (4.0, 'green'), (6.0, 'blue')]",0.012650012969970703
9,3,2,4,0,6,"[(2.0, 'purple'), (7.0, 'blue'), (5.0, 'red'), (1.0, 'purple'), (4.0, 'green'), (6.0, 'blue')]",0.01796102523803711
